time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-06T21:34:22.010Z,19.4169998,-155.2810059,-0.38,3,ml,45,39,0.002991,0.35,hv,hv70374201,2018-07-06T21:44:23.348Z,"4km WSW of Volcano, Hawaii",earthquake,0.2,0.13,3.17,33,automatic,hv,hv
2018-07-06T21:33:02.090Z,19.3928337,-155.2680054,0.47,2.6,ml,18,77,0.005693,0.23,hv,hv70374196,2018-07-06T21:38:43.650Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.29,0.37,11,automatic,hv,hv
2018-07-06T21:32:55.470Z,19.4163342,-155.2971649,1.8,2.71,ml,9,113,0.007306,0.22,hv,hv70374191,2018-07-06T21:38:35.310Z,"6km WSW of Volcano, Hawaii",earthquake,1.29,0.56,0.4,13,automatic,hv,hv
2018-07-06T21:30:34.350Z,19.4223328,-155.2648315,0.53,2.85,ml,19,94,0.003739,0.16,hv,hv70374186,2018-07-06T21:36:18.320Z,"2km WSW of Volcano, Hawaii",earthquake,0.24,0.16,0.41,18,automatic,hv,hv
2018-07-06T21:30:27.890Z,19.4123325,-155.2818298,0.57,2.72,ml,11,114,0.005717,0.12,hv,hv70374181,2018-07-06T21:36:08.690Z,"5km WSW of Volcano, Hawaii",earthquake,0.48,0.2,0.37,19,automatic,hv,hv
2018-07-06T21:30:18.400Z,19.4223328,-155.260498,0.53,2.67,ml,17,158,0.0008153,0.18,hv,hv70374176,2018-07-06T21:36:00.840Z,"2km WSW of Volcano, Hawaii",earthquake,0.28,0.18,0.47,22,automatic,hv,hv
2018-07-06T21:25:37.140Z,19.4291668,-155.2660065,3.39,2.32,ml,20,216,0.002611,0.16,hv,hv70374161,2018-07-06T21:31:20.290Z,"2km W of Volcano, Hawaii",earthquake,0.78,0.55,0.28,11,automatic,hv,hv
2018-07-06T21:22:46.920Z,19.4904995,-155.2856598,12.29,2.25,ml,12,325,0.03171,0.35,hv,hv70374151,2018-07-06T21:28:27.020Z,"8km NW of Volcano, Hawaii",earthquake,9.62,2.54,0.28,9,automatic,hv,hv
2018-07-06T21:20:38.970Z,19.3931675,-155.2916718,0.68,1.88,ml,10,86,0.003837,0.13,hv,hv70374141,2018-07-06T21:26:19.070Z,"7km SW of Volcano, Hawaii",earthquake,0.33,0.41,0.34,6,automatic,hv,hv
2018-07-06T21:16:34.770Z,19.4050007,-155.286499,-0.03,1.98,ml,15,78,0.0128,0.26,hv,hv70374131,2018-07-06T21:22:13.600Z,"5km WSW of Volcano, Hawaii",earthquake,0.32,0.38,0.31,11,automatic,hv,hv
2018-07-06T21:16:09.960Z,19.4096661,-155.2861633,-0.14,2,ml,8,251,0.01849,0.13,hv,hv70374126,2018-07-06T21:21:52.060Z,"5km WSW of Volcano, Hawaii",earthquake,0.43,0.42,0.29,12,automatic,hv,hv
2018-07-06T21:15:02.730Z,54.7432,-161.1263,22,1.6,ml,,,,0.41,ak,ak19857607,2018-07-11T22:30:45.932Z,"77km SSW of Sand Point, Alaska",earthquake,,4.7,,,reviewed,ak,ak
2018-07-06T21:13:26.950Z,19.4020004,-155.2891693,0.12,2.82,ml,29,42,0.01121,0.15,hv,hv70374121,2018-07-06T21:19:08.470Z,"6km WSW of Volcano, Hawaii",earthquake,0.13,0.17,2.04,23,automatic,hv,hv
2018-07-06T21:11:38.101Z,60.2958,-143.1079,3.1,0.8,ml,,,,0.58,ak,ak19847782,2018-07-11T22:30:45.452Z,"45km NW of Cape Yakataga, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-07-06T21:09:48.890Z,11.7021,-83.6655,10,4,mb_lg,,143,0.319,0.34,us,us2000fyng,2018-07-07T11:36:16.828Z,"36km SSE of Bluefields, Nicaragua",earthquake,2.7,2,0.142,13,reviewed,us,us
2018-07-06T21:07:48.320Z,45.7091667,-112.1226667,5.98,0.61,ml,5,115,0.214,0.09,mb,mb80300984,2018-07-06T22:39:40.460Z,"18km S of Whitehall, Montana",earthquake,0.83,7.44,,0,reviewed,mb,mb
2018-07-06T21:07:11.410Z,19.4021664,-155.2601624,0.58,2.92,ml,26,81,0.006778,0.31,hv,hv70374111,2018-07-06T21:12:52.250Z,"3km SW of Volcano, Hawaii",earthquake,0.27,0.27,0.49,16,automatic,hv,hv
2018-07-06T21:06:41.730Z,19.4273338,-155.2725067,1.38,2.74,ml,12,97,0.00456,0.19,hv,hv70374106,2018-07-06T21:12:22.240Z,"3km W of Volcano, Hawaii",earthquake,0.38,0.31,0.45,18,automatic,hv,hv
2018-07-06T21:05:50.010Z,19.4185009,-155.2904968,0.3,2.33,ml,9,159,0.002537,0.11,hv,hv70374096,2018-07-06T21:11:30.410Z,"5km WSW of Volcano, Hawaii",earthquake,0.71,0.28,0.38,11,automatic,hv,hv
2018-07-06T21:03:09.080Z,19.4113331,-155.2675018,1.02,3.02,ml,41,36,0.007236,0.3,hv,hv70374091,2018-07-06T21:08:51.160Z,"3km SW of Volcano, Hawaii",earthquake,0.26,0.17,2.77,34,automatic,hv,hv
2018-07-06T21:00:40.328Z,63.5188,-147.3758,8,0.9,ml,,,,0.6,ak,ak19847780,2018-07-11T22:30:44.970Z,"79km E of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-07-06T20:57:43.110Z,19.4031658,-155.2648315,0.6,3.14,ml,48,36,0.005027,0.25,hv,hv70374076,2018-07-07T14:27:51.040Z,"4km SW of Volcano, Hawaii",earthquake,0.26,0.18,3.35,37,automatic,hv,hv
2018-07-06T20:56:09.490Z,19.387167,-155.2859955,1.35,1.84,ml,13,203,0.00409,0.23,hv,hv70374066,2018-07-06T21:01:49.620Z,"7km SW of Volcano, Hawaii",earthquake,0.74,0.49,0.18,5,automatic,hv,hv
2018-07-06T20:52:27.510Z,19.4093342,-155.2845001,1.27,2.03,ml,11,210,0.01668,0.15,hv,hv70374051,2018-07-06T20:58:08.270Z,"5km WSW of Volcano, Hawaii",earthquake,0.8,0.55,0.32,6,automatic,hv,hv
2018-07-06T20:51:53.640Z,19.4021664,-155.2861633,0.62,2.04,ml,11,145,0.0138,0.07,hv,hv70374046,2018-07-06T20:57:34.640Z,"5km WSW of Volcano, Hawaii",earthquake,0.28,0.4,0.27,9,automatic,hv,hv
2018-07-06T20:49:32.340Z,46.6365,-112.9436667,16.96,1.2,ml,13,84,0.33,0.16,mb,mb80300974,2018-07-06T22:44:44.660Z,"31km NNW of Deer Lodge, Montana",earthquake,0.45,1.09,0.1,2,reviewed,mb,mb
2018-07-06T20:48:45.080Z,19.4023342,-155.2850037,1.45,2.07,ml,13,56,0.01277,0.09,hv,hv70374041,2018-07-06T20:54:25.220Z,"5km WSW of Volcano, Hawaii",earthquake,0.3,0.44,0.28,7,automatic,hv,hv
2018-07-06T20:45:43.880Z,19.4265003,-155.2626648,0.7,2.81,ml,43,48,0.00381,0.29,hv,hv70374036,2018-07-06T20:51:24.670Z,"2km W of Volcano, Hawaii",earthquake,0.31,0.18,2.83,31,automatic,hv,hv
2018-07-06T20:45:19.580Z,19.4244995,-155.263504,0.99,2.87,ml,18,174,0.002824,0.1,hv,hv70374031,2018-07-07T04:48:00.857Z,"2km WSW of Volcano, Hawaii",earthquake,0.34,0.17,2.48,29,automatic,hv,hv
2018-07-06T20:44:40.896Z,36.822,-116.1245,1.1,0,ml,12,98.09,0.029,0.171,nn,nn00643256,2018-07-07T02:05:38.365Z,"57km E of Beatty, Nevada",earthquake,,5.3,0.09,7,reviewed,nn,nn
2018-07-06T20:44:08.370Z,38.8218333,-122.7881667,1.53,1.86,md,15,87,0.01037,0.02,nc,nc71109109,2018-07-07T03:28:03.426Z,"6km W of Cobb, CA",earthquake,0.22,0.35,,1,reviewed,nc,nc
2018-07-06T20:44:06.310Z,38.8221667,-122.7888333,1.55,,,42,40,0.01094,0.03,nc,nc73040851,2018-07-07T03:01:03.298Z,"6km W of Cobb, CA",earthquake,0.15,0.18,,,reviewed,nc,nc
2018-07-06T20:37:20.640Z,19.4283333,-155.2534943,2.39,2,md,20,116,0.008783,0.35,hv,hv70373996,2018-07-06T20:40:30.310Z,"1km W of Volcano, Hawaii",earthquake,0.61,0.48,0.25,6,automatic,hv,hv
2018-07-06T20:37:15.020Z,36.797,-121.5145,4.9,0.82,md,16,65,0.02378,0.07,nc,nc73040846,2018-07-06T23:54:01.601Z,"6km SSE of San Juan Bautista, CA",earthquake,0.32,0.38,0.193,13,reviewed,nc,nc
2018-07-06T20:36:23.710Z,19.4233341,-155.2888336,1.39,1.94,ml,9,212,0.003217,0.1,hv,hv70373991,2018-07-06T20:42:06.520Z,"5km W of Volcano, Hawaii",earthquake,1.68,0.31,0.21,11,automatic,hv,hv
2018-07-06T20:36:13.760Z,33.444,-116.62,10.1,0.6,ml,21,72,0.02537,0.1,ci,ci37275490,2018-07-06T21:49:19.624Z,"13km SSE of Anza, CA",earthquake,0.21,0.35,0.124,12,reviewed,ci,ci
2018-07-06T20:34:38.310Z,19.4028339,-155.2619934,0.73,2.63,ml,24,60,0.00595,0.23,hv,hv70373986,2018-07-06T20:40:28.290Z,"4km SW of Volcano, Hawaii",earthquake,0.28,0.35,0.5,17,automatic,hv,hv
2018-07-06T20:32:40.330Z,19.3863335,-155.2751617,0.27,2.46,ml,8,111,0.01815,0.19,hv,hv70373981,2018-07-06T20:38:33.790Z,"6km SW of Volcano, Hawaii",earthquake,0.62,0.72,0.36,15,automatic,hv,hv
2018-07-06T20:32:39.350Z,19.3980007,-155.2753296,1.12,2.6,ml,26,40,0.003065,0.19,hv,hv70373976,2018-07-06T20:38:26.670Z,"5km SW of Volcano, Hawaii",earthquake,0.25,0.23,0.34,19,automatic,hv,hv
2018-07-06T20:31:06.810Z,19.4036674,-155.2929993,0.52,2.61,ml,23,111,0.007237,0.13,hv,hv70373971,2018-07-06T20:36:48.200Z,"6km WSW of Volcano, Hawaii",earthquake,0.19,0.12,0.32,15,automatic,hv,hv
2018-07-06T20:27:10.310Z,19.3961658,-155.2773285,1.14,3.46,ml,32,45,0.003568,0.18,hv,hv70373956,2018-07-06T21:10:15.166Z,"5km SW of Volcano, Hawaii",earthquake,0.17,0.17,0.39,18,automatic,hv,hv
2018-07-06T20:26:10.010Z,19.3999996,-155.2638397,0.42,2.79,ml,34,45,0.002709,0.3,hv,hv70373946,2018-07-06T20:31:51.430Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.19,1.94,26,automatic,hv,hv
2018-07-06T20:25:44.370Z,19.3799992,-155.2779999,0.02,3.02,ml,13,107,0.007385,0.16,hv,hv70373941,2018-07-06T20:31:36.150Z,"7km SW of Volcano, Hawaii",earthquake,0.23,0.33,2.17,21,automatic,hv,hv
2018-07-06T20:25:23.420Z,19.4183331,-155.277832,1.15,2.55,ml,11,110,0.005951,0.16,hv,hv70373936,2018-07-06T20:31:14.790Z,"4km WSW of Volcano, Hawaii",earthquake,0.56,0.24,0.25,8,automatic,hv,hv
2018-07-06T20:25:18.870Z,19.4196663,-155.2904968,0.91,2.56,ml,12,176,0.001443,0.16,hv,hv70373931,2018-07-06T20:31:01.170Z,"5km WSW of Volcano, Hawaii",earthquake,0.5,0.22,0.29,12,automatic,hv,hv
2018-07-06T20:23:20.520Z,19.4034996,-155.2908325,1.43,2.86,ml,13,88,0.009198,0.17,hv,hv70373926,2018-07-06T20:29:06.260Z,"6km WSW of Volcano, Hawaii",earthquake,0.39,0.44,0.3,12,automatic,hv,hv
2018-07-06T20:22:25.300Z,19.4216671,-155.2711639,0.16,3.22,ml,17,56,0.006306,0.15,hv,hv70373921,2018-07-06T20:28:09.220Z,"3km WSW of Volcano, Hawaii",earthquake,0.19,0.17,0.39,13,automatic,hv,hv
2018-07-06T20:21:54.940Z,19.4023342,-155.2850037,0.17,2.72,ml,24,34,0.01277,0.16,hv,hv70373916,2018-07-06T20:27:36.030Z,"5km WSW of Volcano, Hawaii",earthquake,0.14,0.15,0.52,22,automatic,hv,hv
2018-07-06T20:18:25.790Z,37.6198333,-118.815,1.14,0.7,md,11,201,0.01965,0.04,nc,nc73040836,2018-07-07T00:16:03.681Z,"14km WNW of Toms Place, CA",earthquake,0.37,0.47,0.23,10,reviewed,nc,nc
2018-07-06T20:17:37.120Z,19.4283333,-155.2653351,0.34,2.43,ml,10,124,0.002543,0.13,hv,hv70373906,2018-07-06T20:23:21.780Z,"2km W of Volcano, Hawaii",earthquake,0.4,0.17,2.48,9,automatic,hv,hv
2018-07-06T20:16:02.350Z,19.4006672,-155.2641602,0.15,2.76,ml,25,45,0.00299,0.13,hv,hv70373901,2018-07-06T20:21:43.690Z,"4km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.48,18,automatic,hv,hv
2018-07-06T20:14:29.800Z,19.4141674,-155.2805023,1.56,2.07,ml,17,59,0.004858,0.16,hv,hv70373896,2018-07-06T20:20:09.380Z,"4km WSW of Volcano, Hawaii",earthquake,0.27,0.32,0.24,12,automatic,hv,hv
2018-07-06T20:13:58.487Z,60.4553,-152.2833,86.2,1.3,ml,,,,0.29,ak,ak19857604,2018-07-11T22:30:44.510Z,"25km E of Redoubt Volcano, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2018-07-06T20:13:54.070Z,38.798,-122.7403333,0.77,1.47,md,31,68,0.01501,0.08,nc,nc73040831,2018-07-07T00:44:02.844Z,"3km NNE of The Geysers, CA",earthquake,0.14,0.26,0.33,6,reviewed,nc,nc
2018-07-06T20:09:25.560Z,36.0336667,-117.7746667,1.5,1.58,ml,26,68,0.01137,0.1,ci,ci37275482,2018-07-06T20:20:27.470Z,"16km E of Coso Junction, CA",earthquake,0.14,0.14,0.202,22,reviewed,ci,ci
2018-07-06T20:08:30.180Z,19.4171658,-155.2774963,2.2,1.85,ml,16,73,0.006249,0.12,hv,hv70373876,2018-07-06T20:14:32.680Z,"4km WSW of Volcano, Hawaii",earthquake,0.29,0.32,0.19,7,automatic,hv,hv
2018-07-06T20:07:09.820Z,19.4231663,-155.2678375,0.97,2.04,ml,11,80,0.003894,0.14,hv,hv70373866,2018-07-06T20:12:49.920Z,"3km WSW of Volcano, Hawaii",earthquake,0.43,0.28,0.17,11,automatic,hv,hv
2018-07-06T20:05:44.530Z,19.3915005,-155.283493,0.12,2.21,ml,19,44,0.00522,0.12,hv,hv70373861,2018-07-06T20:11:30.180Z,"6km SW of Volcano, Hawaii",earthquake,0.16,0.19,0.31,15,automatic,hv,hv
2018-07-06T20:01:37.480Z,19.4061661,-155.2743378,-0.03,2.83,ml,40,28,0.01076,0.33,hv,hv70373856,2018-07-06T20:07:20.490Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.24,0.37,24,automatic,hv,hv
2018-07-06T19:59:48.650Z,40.789,-123.863,24.54,1.78,md,17,68,0.1296,0.09,nc,nc73040826,2018-07-07T01:39:04.152Z,"15km SE of Blue Lake, CA",earthquake,0.32,0.72,0.194,15,reviewed,nc,nc
2018-07-06T19:57:32.070Z,19.4150009,-155.2741699,0.41,2.57,ml,41,28,0.009736,0.2,hv,hv70373851,2018-07-06T20:03:13.320Z,"4km WSW of Volcano, Hawaii",earthquake,0.26,0.18,2.29,27,automatic,hv,hv
2018-07-06T19:56:50.600Z,19.4181671,-155.2799988,-0.17,2.88,ml,12,93,0.0039,0.22,hv,hv70373846,2018-07-06T20:02:32.550Z,"4km WSW of Volcano, Hawaii",earthquake,0.52,0.79,0.47,17,automatic,hv,hv
2018-07-06T19:55:52.530Z,36.0375,-117.7751667,1.67,0.66,ml,13,136,0.01466,0.08,ci,ci37275474,2018-07-06T20:11:34.352Z,"16km E of Coso Junction, CA",earthquake,0.22,0.16,0.091,6,reviewed,ci,ci
2018-07-06T19:54:39.720Z,19.4066658,-155.2785034,1.7,1.82,md,8,198,0.01215,0.08,hv,hv70373841,2018-07-06T19:57:32.370Z,"5km WSW of Volcano, Hawaii",earthquake,0.51,0.54,0.08,6,automatic,hv,hv
2018-07-06T19:53:24.350Z,19.4101658,-155.2890015,0.74,2.24,ml,20,61,0.008777,0.13,hv,hv70373836,2018-07-06T19:59:05.170Z,"5km WSW of Volcano, Hawaii",earthquake,0.2,0.17,0.31,15,automatic,hv,hv
2018-07-06T19:47:45.178Z,61.7951,-151.7395,88.2,1.2,ml,,,,0.25,ak,ak19847777,2018-07-11T22:30:44.039Z,"90km W of Willow, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-07-06T19:47:08.760Z,19.4128342,-155.2904968,0.8,1.98,ml,17,75,0.007713,0.2,hv,hv70373816,2018-07-06T19:52:50.830Z,"5km WSW of Volcano, Hawaii",earthquake,0.28,0.19,0.25,8,automatic,hv,hv
2018-07-06T19:44:04.160Z,19.4143333,-155.2758331,1.3,2.39,ml,30,44,0.008473,0.13,hv,hv70373811,2018-07-06T19:49:44.380Z,"4km WSW of Volcano, Hawaii",earthquake,0.29,0.18,0.36,15,automatic,hv,hv
2018-07-06T19:41:57.120Z,19.4143333,-155.2733307,1.25,2.4,ml,15,69,0.01069,0.12,hv,hv70373806,2018-07-06T19:47:38.370Z,"4km WSW of Volcano, Hawaii",earthquake,0.23,0.33,0.33,16,automatic,hv,hv
2018-07-06T19:40:58.560Z,19.4176674,-155.2851715,0.85,2.27,ml,17,94,0.001014,0.19,hv,hv70373801,2018-07-06T19:46:40.190Z,"5km WSW of Volcano, Hawaii",earthquake,0.4,0.18,0.21,8,automatic,hv,hv
2018-07-06T19:39:34.860Z,36.0353333,-117.7736667,1.63,0.95,ml,21,68,0.01219,0.11,ci,ci37275458,2018-07-06T20:08:31.447Z,"16km E of Coso Junction, CA",earthquake,0.13,0.17,0.181,14,reviewed,ci,ci
2018-07-06T19:38:29.690Z,19.4195004,-155.2941742,-0.16,2.5,ml,16,53,0.003198,0.22,hv,hv70373791,2018-07-06T19:44:21.170Z,"6km WSW of Volcano, Hawaii",earthquake,0.45,0.18,1.64,21,automatic,hv,hv
2018-07-06T19:38:28.930Z,19.4066658,-155.2798309,0.46,2.54,ml,30,28,0.01166,0.28,hv,hv70373786,2018-07-06T19:44:13.010Z,"5km WSW of Volcano, Hawaii",earthquake,0.3,0.26,0.42,22,automatic,hv,hv
2018-07-06T19:37:39.486Z,55.1062,-159.0734,16.2,2.2,ml,,,,0.42,ak,ak19857602,2018-07-11T22:30:43.568Z,"47km NE of Chernabura Island, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2018-07-06T19:36:24.420Z,19.4209995,-155.2493286,0.91,2.53,ml,13,139,0.01114,0.26,hv,hv70373781,2018-07-06T19:42:04.840Z,"1km SW of Volcano, Hawaii",earthquake,0.37,0.52,1.87,15,automatic,hv,hv
2018-07-06T19:35:08.940Z,19.4003334,-155.2628326,0.17,2.81,ml,24,66,0.003667,0.17,hv,hv70373776,2018-07-06T19:40:51.050Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.27,0.51,18,automatic,hv,hv
2018-07-06T19:34:30.200Z,19.4078331,-155.2684937,0.96,2.73,ml,20,37,0.009168,0.22,hv,hv70373771,2018-07-06T19:40:11.480Z,"4km SW of Volcano, Hawaii",earthquake,0.25,0.34,0.41,16,automatic,hv,hv
2018-07-06T19:31:41.940Z,19.399334,-155.2661591,0.26,3.22,ml,45,35,0.001093,0.16,hv,hv70373766,2018-07-07T14:09:23.040Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.15,3.42,35,automatic,hv,hv
2018-07-06T19:30:14.060Z,19.4126663,-155.3098297,3.88,2.51,ml,13,165,0.01946,0.25,hv,hv70373761,2018-07-06T19:36:03.510Z,"7km WSW of Volcano, Hawaii",earthquake,1.11,0.87,0.3,8,automatic,hv,hv
2018-07-06T19:29:50.460Z,19.3626671,-155.3301697,1.74,2.48,ml,8,266,0.04365,0.22,hv,hv70373756,2018-07-06T19:35:41.300Z,"12km SW of Volcano, Hawaii",earthquake,1.37,2.12,0.39,12,automatic,hv,hv
2018-07-06T19:29:48.710Z,19.4533329,-155.2916718,1.17,2.41,ml,12,210,0.03138,0.39,hv,hv70373751,2018-07-06T19:35:32.060Z,"6km WNW of Volcano, Hawaii",earthquake,1.06,1.5,0.41,14,automatic,hv,hv
2018-07-06T19:28:09.130Z,19.4313335,-155.2681732,1.05,1.9,ml,9,233,0.004259,0.34,hv,hv70373741,2018-07-06T19:33:50.590Z,"3km W of Volcano, Hawaii",earthquake,2.03,0.92,0.38,3,automatic,hv,hv
2018-07-06T19:23:51.500Z,19.4081669,-155.2890015,0.92,2.54,ml,21,51,0.0105,0.14,hv,hv70373736,2018-07-06T19:29:34.220Z,"5km WSW of Volcano, Hawaii",earthquake,0.32,0.16,0.32,16,automatic,hv,hv
2018-07-06T19:22:06.720Z,19.4586658,-155.3809967,3.34,2.55,ml,14,136,0.03465,0.34,hv,hv70373731,2018-07-06T19:27:45.630Z,"15km WNW of Volcano, Hawaii",earthquake,1.18,2.51,0.52,6,automatic,hv,hv
2018-07-06T19:20:57.740Z,19.4173336,-155.2938385,0.63,1.85,ml,13,82,0.004414,0.15,hv,hv70373726,2018-07-06T19:26:37.430Z,"6km WSW of Volcano, Hawaii",earthquake,0.34,0.18,2.18,7,automatic,hv,hv
2018-07-06T19:17:08.530Z,19.4013329,-155.2743378,1.14,3.1,ml,28,42,0.00597,0.18,hv,hv70373721,2018-07-07T03:19:46.440Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.17,0.37,20,automatic,hv,hv
2018-07-06T19:17:00.635Z,50.727,-174.7441,6.8,2.8,ml,,,,0.47,ak,ak19857601,2018-07-11T22:30:43.104Z,"167km SSW of Atka, Alaska",earthquake,,8.7,,,reviewed,ak,ak
2018-07-06T19:15:36.430Z,33.8438333,-117.4888333,-0.53,1.26,ml,32,71,0.04499,0.22,ci,ci37275450,2018-07-06T20:03:41.679Z,"5km SE of Home Gardens, CA",quarry blast,0.37,31.61,0.149,24,reviewed,ci,ci
2018-07-06T19:15:35.790Z,19.3920002,-155.2736664,1.38,3,ml,39,45,0.00335,0.24,hv,hv70373716,2018-07-07T03:18:14.584Z,"5km SW of Volcano, Hawaii",earthquake,0.36,0.24,3.11,35,automatic,hv,hv
2018-07-06T19:14:28.660Z,19.4034996,-155.2698364,0.42,2.38,ml,28,57,0.006344,0.26,hv,hv70373711,2018-07-06T19:20:10.150Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.27,0.34,18,automatic,hv,hv
2018-07-06T19:13:12.960Z,19.4144993,-155.2668304,0.37,1.95,ml,11,83,0.006988,0.12,hv,hv70373706,2018-07-06T19:18:54.760Z,"3km WSW of Volcano, Hawaii",earthquake,0.39,0.23,0.02,3,automatic,hv,hv
2018-07-06T19:13:03.340Z,19.4156666,-155.2841644,1.96,1.98,ml,15,100,0.001986,0.33,hv,hv70373701,2018-07-06T19:18:44.270Z,"5km WSW of Volcano, Hawaii",earthquake,0.71,0.37,0.32,11,automatic,hv,hv
2018-07-06T19:09:43.980Z,19.3950005,-155.2704926,0.19,1.95,ml,9,166,0.002996,0.11,hv,hv70373696,2018-07-06T19:15:24.200Z,"5km SW of Volcano, Hawaii",earthquake,0.34,0.15,0.15,7,automatic,hv,hv
2018-07-06T19:09:36.780Z,37.6486667,-118.9071667,2.52,1.18,md,21,65,0.006295,0.04,nc,nc73040801,2018-07-07T02:06:03.306Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.25,0.33,0.343,17,reviewed,nc,nc
2018-07-06T19:08:03.440Z,19.4013329,-155.2823334,-0.06,2.13,ml,11,112,0.01575,0.17,hv,hv70373691,2018-07-06T19:13:42.760Z,"5km SW of Volcano, Hawaii",earthquake,0.33,0.27,0.27,11,automatic,hv,hv
2018-07-06T19:07:40.700Z,19.3994999,-155.2688293,1.45,2.14,ml,19,67,0.002922,0.09,hv,hv70373686,2018-07-06T19:13:20.480Z,"4km SW of Volcano, Hawaii",earthquake,0.22,0.38,0.43,13,automatic,hv,hv
2018-07-06T19:07:02.198Z,63.3358,-151.211,10.3,0.4,ml,,,,0.6,ak,ak19847775,2018-07-11T22:30:42.652Z,"113km W of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-07-06T19:05:52.094Z,63.0327,-152.4022,8,0.7,ml,,,,0.47,ak,ak19847774,2018-07-11T22:30:42.152Z,"141km NW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-07-06T19:02:18.420Z,19.4208336,-155.2910004,1.71,2.13,ml,16,107,0.0002055,0.12,hv,hv70373671,2018-07-06T19:08:00.190Z,"5km WSW of Volcano, Hawaii",earthquake,0.5,0.31,0.25,11,automatic,hv,hv
2018-07-06T19:00:14.310Z,19.2360001,-155.4106598,34.81,2.46,ml,45,129,0.01252,0.18,hv,hv70373666,2018-07-06T22:11:48.040Z,"8km ENE of Pahala, Hawaii",earthquake,0.53,0.79,2.98,9,automatic,hv,hv
2018-07-06T18:59:48.855Z,37.1924,-117.3511,3.2,0,ml,4,175.45,0.238,0.0359,nn,nn00643305,2018-07-07T02:06:17.999Z,"58km S of Goldfield, Nevada",earthquake,,27.3,0.16,3,reviewed,nn,nn
2018-07-06T18:58:47.430Z,19.4125004,-155.2859955,0,1.83,ml,10,151,0.005438,0.1,hv,hv70373656,2018-07-06T19:04:26.290Z,"5km WSW of Volcano, Hawaii",earthquake,0.35,0.18,0.34,3,automatic,hv,hv
2018-07-06T18:56:50.180Z,37.6638333,-118.8916667,1.35,0.15,md,5,239,0.01432,0.04,nc,nc73040791,2018-07-06T20:27:05.255Z,"8km ENE of Mammoth Lakes, CA",earthquake,0.59,31.61,0.11,5,reviewed,nc,nc
2018-07-06T18:55:45.600Z,19.4033337,-155.2568359,0.49,2.68,ml,16,116,0.009168,0.19,hv,hv70373651,2018-07-06T19:01:25.760Z,"3km SSW of Volcano, Hawaii",earthquake,0.27,0.32,0.47,13,automatic,hv,hv
2018-07-06T18:55:31.820Z,19.4169998,-155.286499,0.64,2.58,ml,12,119,0.002361,0.14,hv,hv70373646,2018-07-06T19:01:12.440Z,"5km WSW of Volcano, Hawaii",earthquake,0.46,0.16,1.91,16,automatic,hv,hv
2018-07-06T18:53:51.430Z,19.4018326,-155.274826,0.37,2.63,ml,25,42,0.006527,0.14,hv,hv70373641,2018-07-06T18:59:34.070Z,"5km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.31,15,automatic,hv,hv
2018-07-06T18:53:16.660Z,36.0323333,-117.776,1.23,1.47,ml,27,68,0.01124,0.12,ci,ci37275442,2018-07-06T19:55:05.378Z,"16km E of Coso Junction, CA",earthquake,0.15,0.17,0.144,19,reviewed,ci,ci
2018-07-06T18:51:13.807Z,62.9419,-148.9802,12.5,0.9,ml,,,,0.85,ak,ak19847771,2018-07-11T22:30:41.643Z,"50km S of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-07-06T18:50:43.130Z,19.4200001,-155.2879944,0.19,2.14,ml,15,67,0.0002171,0.16,hv,hv70373631,2018-07-06T18:56:24.540Z,"5km WSW of Volcano, Hawaii",earthquake,0.3,0.14,0.31,12,automatic,hv,hv
2018-07-06T18:47:49.640Z,19.3986664,-155.2768402,1.15,2.33,ml,8,210,0.004458,0.17,hv,hv70373626,2018-07-06T18:53:31.760Z,"5km SW of Volcano, Hawaii",earthquake,1.14,0.35,0.2,7,automatic,hv,hv
2018-07-06T18:46:13.650Z,19.4265003,-155.2803345,0.89,2.6,ml,14,79,0.003122,0.13,hv,hv70373621,2018-07-06T18:51:54.110Z,"4km W of Volcano, Hawaii",earthquake,0.25,0.19,0.17,10,automatic,hv,hv
